timestamp,ssid,device_connected,ping_successful
1615710169.34265,The Village Reserve,1,1
1615713771.1636026,The Village Reserve,1,1
1615717369.377349,The Village Reserve,1,1
1615720969.3081799,The Village Reserve,1,1
1615724569.3152654,The Village Reserve,1,1
1615728169.3348389,The Village Reserve,1,1
1615731769.3326519,The Village Reserve,1,1
1615735369.363939,The Village Reserve,1,1
1615738969.347188,The Village Reserve,1,1
1615742569.3159351,The Village Reserve,1,1
1615746169.3437757,The Village Reserve,1,1
1615749769.3860986,The Village Reserve,1,1
1615753369.3859458,The Village Reserve,1,1
1615756972.6779606,The Village Reserve,1,1
1615760569.545718,The Village Reserve,1,1
1615764169.4587486,The Village Reserve,1,1
1615767769.3617303,The Village Reserve,1,1
1615771369.5544689,The Village Reserve,1,1
1615774969.3837752,The Village Reserve,1,1
1615778569.356266,The Village Reserve,1,1
1615782169.3864324,The Village Reserve,1,1
